race_id,date,jcd,venue,race_no,waku,reg_no,player_name,branch,age,grade,motor_no,boat_no,rank,result_time,course,st,sanrentan_combo,sanrentan_payout,sanrenpuku_combo,sanrenpuku_payout,niren_tan_combo,niren_tan_payout,niren_puku_combo,niren_puku_payout,kakuren_combos,kakuren_payouts,tansho_waku,tansho_payout,fukusho_wakus,fukusho_payouts,temp,weather,wind_speed,water_temp,wave_height,kimari_te
202501011605,2025-01-01,16,児島,5,3,4533,峰重　　侑治,岡山,36,A2,465,5350,6.0,,3.0,0.1,2-1-4,9820,1=2=4,1450,2-1,930,1=2,260,1=2|2=4|1=4,120|680|540,2,320,2|1,120|100,10.0,晴,3,10.0,3,差し
202501011605,2025-01-01,16,児島,5,4,3802,森岡　　まき,岡山,50,B1,4733,3245,3.0,"1'51""3",4.0,0.07,2-1-4,9820,1=2=4,1450,2-1,930,1=2,260,1=2|2=4|1=4,120|680|540,2,320,2|1,120|100,10.0,晴,3,10.0,3,差し
202501011605,2025-01-01,16,児島,5,5,4762,藤原　啓史朗,岡山,34,A1,1715,2040,5.0,,5.0,0.08,2-1-4,9820,1=2=4,1450,2-1,930,1=2,260,1=2|2=4|1=4,120|680|540,2,320,2|1,120|100,10.0,晴,3,10.0,3,差し
202501011605,2025-01-01,16,児島,5,6,5111,三村　　岳人,岡山,25,A2,5640,2627,4.0,"1'51""5",6.0,0.16,2-1-4,9820,1=2=4,1450,2-1,930,1=2,260,1=2|2=4|1=4,120|680|540,2,320,2|1,120|100,10.0,晴,3,10.0,3,差し
202501011606,2025-01-01,16,児島,6,1,4713,白神　　　優,岡山,34,A1,2560,6560,1.0,"1'48""8",1.0,0.13,1-6-2,2630,1=2=6,810,1-6,1280,1=6,590,1=6|1=2|2=6,150|170|540,1,120,1|6,100|310,10.0,晴,5,10.0,5,逃げ
202501011606,2025-01-01,16,児島,6,2,4974,安井　　瑞紀,岡山,31,B1,4145,610,3.0,"1'52""3",2.0,0.14,1-6-2,2630,1=2=6,810,1-6,1280,1=6,590,1=6|1=2|2=6,150|170|540,1,120,1|6,100|310,10.0,晴,5,10.0,5,逃げ
202501011606,2025-01-01,16,児島,6,3,3822,平尾　　崇典,岡山,52,A1,2727,119,4.0,"1'53""1",3.0,0.14,1-6-2,2630,1=2=6,810,1-6,1280,1=6,590,1=6|1=2|2=6,150|170|540,1,120,1|6,100|310,10.0,晴,5,10.0,5,逃げ
202501011606,2025-01-01,16,児島,6,4,4202,浮田　　圭浩,岡山,42,B1,2818,6410,6.0,,4.0,0.16,1-6-2,2630,1=2=6,810,1-6,1280,1=6,590,1=6|1=2|2=6,150|170|540,1,120,1|6,100|310,10.0,晴,5,10.0,5,逃げ
202501011606,2025-01-01,16,児島,6,5,5113,黒明　　花夢,岡山,25,B2,1290,7050,5.0,,5.0,0.14,1-6-2,2630,1=2=6,810,1-6,1280,1=6,590,1=6|1=2|2=6,150|170|540,1,120,1|6,100|310,10.0,晴,5,10.0,5,逃げ
202501011606,2025-01-01,16,児島,6,6,3874,山本　　寛久,岡山,48,A1,3111,4045,2.0,"1'50""5",6.0,0.14,1-6-2,2630,1=2=6,810,1-6,1280,1=6,590,1=6|1=2|2=6,150|170|540,1,120,1|6,100|310,10.0,晴,5,10.0,5,逃げ
202501011607,2025-01-01,16,児島,7,1,4089,妹尾　　忠幸,岡山,44,A1,7012,6220,1.0,"1'48""7",1.0,0.17,1-6-4,890,1=4=6,280,1-6,350,1=6,290,1=6|1=4|4=6,130|110|240,1,100,1|6,220|700,10.0,晴,2,10.0,3,逃げ
202501011607,2025-01-01,16,児島,7,2,4842,山下　　昂大,岡山,32,B1,430,5222,4.0,"1'51""6",2.0,0.23,1-6-4,890,1=4=6,280,1-6,350,1=6,290,1=6|1=4|4=6,130|110|240,1,100,1|6,220|700,10.0,晴,2,10.0,3,逃げ
202501011607,2025-01-01,16,児島,7,3,3357,福島　　陽子,岡山,56,B1,3533,3830,6.0,,3.0,0.18,1-6-4,890,1=4=6,280,1-6,350,1=6,290,1=6|1=4|4=6,130|110|240,1,100,1|6,220|700,10.0,晴,2,10.0,3,逃げ
202501011607,2025-01-01,16,児島,7,4,4214,林　　　祐介,岡山,40,A2,2470,7127,3.0,"1'51""1",4.0,0.13,1-6-4,890,1=4=6,280,1-6,350,1=6,290,1=6|1=4|4=6,130|110|240,1,100,1|6,220|700,10.0,晴,2,10.0,3,逃げ
202501011607,2025-01-01,16,児島,7,5,4423,坂口　　貴彦,岡山,35,B1,6345,1820,5.0,,5.0,0.16,1-6-4,890,1=4=6,280,1-6,350,1=6,290,1=6|1=4|4=6,130|110|240,1,100,1|6,220|700,10.0,晴,2,10.0,3,逃げ
202501011607,2025-01-01,16,児島,7,6,5217,藤原　　碧生,岡山,24,A1,1430,6340,2.0,"1'49""9",6.0,0.12,1-6-4,890,1=4=6,280,1-6,350,1=6,290,1=6|1=4|4=6,130|110|240,1,100,1|6,220|700,10.0,晴,2,10.0,3,逃げ
202501011608,2025-01-01,16,児島,8,1,4069,山本　　修一,岡山,44,A1,4840,3980,1.0,"1'47""4",1.0,0.21,1-3-5,2510,1=3=5,1640,1-3,240,1=3,270,1=3|1=5|3=5,170|880|1350,1,150,1|3,100|280,10.0,晴,3,10.0,3,逃げ
202501011608,2025-01-01,16,児島,8,2,5206,梅原　　祥平,岡山,27,B1,5350,1760,4.0,"1'51""9",2.0,0.35,1-3-5,2510,1=3=5,1640,1-3,240,1=3,270,1=3|1=5|3=5,170|880|1350,1,150,1|3,100|280,10.0,晴,3,10.0,3,逃げ
202501011608,2025-01-01,16,児島,8,3,4580,長谷川　雅和,岡山,35,A2,3326,2540,2.0,"1'49""9",3.0,0.2,1-3-5,2510,1=3=5,1640,1-3,240,1=3,270,1=3|1=5|3=5,170|880|1350,1,150,1|3,100|280,10.0,晴,3,10.0,3,逃げ
202501011608,2025-01-01,16,児島,8,4,3982,福田　　　理,岡山,47,B1,6150,4850,6.0,,4.0,0.17,1-3-5,2510,1=3=5,1640,1-3,240,1=3,270,1=3|1=5|3=5,170|880|1350,1,150,1|3,100|280,10.0,晴,3,10.0,3,逃げ
202501011608,2025-01-01,16,児島,8,5,5170,佐藤　　太亮,岡山,24,B1,2241,6820,3.0,"1'51""5",5.0,0.12,1-3-5,2510,1=3=5,1640,1-3,240,1=3,270,1=3|1=5|3=5,170|880|1350,1,150,1|3,100|280,10.0,晴,3,10.0,3,逃げ
202501011608,2025-01-01,16,児島,8,6,4370,山口　　達也,岡山,38,A1,6730,1563,5.0,,6.0,0.13,1-3-5,2510,1=3=5,1640,1-3,240,1=3,270,1=3|1=5|3=5,170|880|1350,1,150,1|3,100|280,10.0,晴,3,10.0,3,逃げ
202501011609,2025-01-01,16,児島,9,1,4782,浜崎　　準也,岡山,37,A2,3460,6722,3.0,"1'50""8",1.0,0.18,4-6-1,3080,1=4=6,360,4-6,1910,4=6,1470,4=6|1=4|1=6,220|100|200,4,390,4|6,180|600,10.0,晴,2,10.0,3,まくり
202501011609,2025-01-01,16,児島,9,2,4098,赤澤　　文香,岡山,42,B1,3011,7227,5.0,,2.0,0.19,4-6-1,3080,1=4=6,360,4-6,1910,4=6,1470,4=6|1=4|1=6,220|100|200,4,390,4|6,180|600,10.0,晴,2,10.0,3,まくり
202501011609,2025-01-01,16,児島,9,3,3775,泉　　　啓文,岡山,50,B1,6918,6071,4.0,"1'51""1",3.0,0.13,4-6-1,3080,1=4=6,360,4-6,1910,4=6,1470,4=6|1=4|1=6,220|100|200,4,390,4|6,180|600,10.0,晴,2,10.0,3,まくり
202501011609,2025-01-01,16,児島,9,4,4584,村岡　　賢人,岡山,35,A1,620,500,1.0,"1'47""4",4.0,0.01,4-6-1,3080,1=4=6,360,4-6,1910,4=6,1470,4=6|1=4|1=6,220|100|200,4,390,4|6,180|600,10.0,晴,2,10.0,3,まくり
202501011609,2025-01-01,16,児島,9,5,5165,小林　　愛実,岡山,24,B1,4530,5927,,,5.0,0.03,4-6-1,3080,1=4=6,360,4-6,1910,4=6,1470,4=6|1=4|1=6,220|100|200,4,390,4|6,180|600,10.0,晴,2,10.0,3,まくり
202501011609,2025-01-01,16,児島,9,6,3685,荒井　　輝年,岡山,50,A1,2045,6950,2.0,"1'50""0",6.0,0.03,4-6-1,3080,1=4=6,360,4-6,1910,4=6,1470,4=6|1=4|1=6,220|100|200,4,390,4|6,180|600,10.0,晴,2,10.0,3,まくり
202501011610,2025-01-01,16,児島,10,1,3874,山本　　寛久,岡山,48,A1,3111,4045,2.0,"1'49""2",1.0,0.12,2-1-3,1330,1=2=3,220,2-1,690,1=2,160,1=2|2=3|1=3,110|160|150,2,270,2|1,110|100,10.0,晴,2,10.0,3,まくり差し
202501011610,2025-01-01,16,児島,10,2,4762,藤原　啓史朗,岡山,34,A1,1715,2040,1.0,"1'48""0",2.0,0.12,2-1-3,1330,1=2=3,220,2-1,690,1=2,160,1=2|2=3|1=3,110|160|150,2,270,2|1,110|100,10.0,晴,2,10.0,3,まくり差し
202501011610,2025-01-01,16,児島,10,3,3300,川崎　　智幸,岡山,57,A2,3725,588,3.0,"1'50""3",3.0,0.11,2-1-3,1330,1=2=3,220,2-1,690,1=2,160,1=2|2=3|1=3,110|160|150,2,270,2|1,110|100,10.0,晴,2,10.0,3,まくり差し
202501011610,2025-01-01,16,児島,10,4,3933,山地　　正樹,岡山,48,B1,3963,3726,5.0,,4.0,0.19,2-1-3,1330,1=2=3,220,2-1,690,1=2,160,1=2|2=3|1=3,110|160|150,2,270,2|1,110|100,10.0,晴,2,10.0,3,まくり差し
202501011610,2025-01-01,16,児島,10,5,4974,安井　　瑞紀,岡山,31,B1,4145,610,4.0,"1'52""1",5.0,0.15,2-1-3,1330,1=2=3,220,2-1,690,1=2,160,1=2|2=3|1=3,110|160|150,2,270,2|1,110|100,10.0,晴,2,10.0,3,まくり差し
202501011610,2025-01-01,16,児島,10,6,3600,玄馬　　　徹,岡山,54,B1,5990,5426,6.0,,6.0,0.21,2-1-3,1330,1=2=3,220,2-1,690,1=2,160,1=2|2=3|1=3,110|160|150,2,270,2|1,110|100,10.0,晴,2,10.0,3,まくり差し
202501011611,2025-01-01,16,児島,11,1,5217,藤原　　碧生,岡山,24,A1,1430,6340,1.0,"1'47""6",1.0,0.16,1-4-5,2490,1=4=5,1230,1-4,570,1=4,670,1=4|1=5|4=5,220|370|740,1,100,1|4,100|130,10.0,晴,2,10.0,3,逃げ
202501011611,2025-01-01,16,児島,11,2,4713,白神　　　優,岡山,34,A1,2560,6560,5.0,,2.0,0.12,1-4-5,2490,1=4=5,1230,1-4,570,1=4,670,1=4|1=5|4=5,220|370|740,1,100,1|4,100|130,10.0,晴,2,10.0,3,逃げ
202501011611,2025-01-01,16,児島,11,3,4441,末永　　由楽,岡山,38,A1,6820,3360,6.0,,3.0,0.06,1-4-5,2490,1=4=5,1230,1-4,570,1=4,670,1=4|1=5|4=5,220|370|740,1,100,1|4,100|130,10.0,晴,2,10.0,3,逃げ
202501011611,2025-01-01,16,児島,11,4,5058,前原　　大道,岡山,28,A1,4023,7445,2.0,"1'48""5",4.0,0.08,1-4-5,2490,1=4=5,1230,1-4,570,1=4,670,1=4|1=5|4=5,220|370|740,1,100,1|4,100|130,10.0,晴,2,10.0,3,逃げ
202501011611,2025-01-01,16,児島,11,5,4089,妹尾　　忠幸,岡山,44,A1,7012,6220,3.0,"1'50""4",5.0,0.09,1-4-5,2490,1=4=5,1230,1-4,570,1=4,670,1=4|1=5|4=5,220|370|740,1,100,1|4,100|130,10.0,晴,2,10.0,3,逃げ
202501011611,2025-01-01,16,児島,11,6,3746,岡瀬　　正人,岡山,49,A2,2350,2945,4.0,"1'51""4",6.0,0.12,1-4-5,2490,1=4=5,1230,1-4,570,1=4,670,1=4|1=5|4=5,220|370|740,1,100,1|4,100|130,10.0,晴,2,10.0,3,逃げ
202501011612,2025-01-01,16,児島,12,1,4370,山口　　達也,岡山,38,A1,6730,1563,1.0,"1'47""9",1.0,0.15,1-2-4,450,1=2=4,290,1-2,190,1=2,200,1=2|1=4|2=4,110|160|200,1,110,1|2,100|180,10.0,晴,3,10.0,3,逃げ
202501011612,2025-01-01,16,児島,12,2,4166,吉田　　拡郎,岡山,42,A1,6622,6630,2.0,"1'48""4",2.0,0.16,1-2-4,450,1=2=4,290,1-2,190,1=2,200,1=2|1=4|2=4,110|160|200,1,110,1|2,100|180,10.0,晴,3,10.0,3,逃げ
202501011612,2025-01-01,16,児島,12,3,4214,林　　　祐介,岡山,40,A2,2470,7127,4.0,"1'52""2",3.0,0.17,1-2-4,450,1=2=4,290,1-2,190,1=2,200,1=2|1=4|2=4,110|160|200,1,110,1|2,100|180,10.0,晴,3,10.0,3,逃げ
202501011612,2025-01-01,16,児島,12,4,3822,平尾　　崇典,岡山,52,A1,2727,119,3.0,"1'49""7",4.0,0.21,1-2-4,450,1=2=4,290,1-2,190,1=2,200,1=2|1=4|2=4,110|160|200,1,110,1|2,100|180,10.0,晴,3,10.0,3,逃げ
202501011612,2025-01-01,16,児島,12,5,4069,山本　　修一,岡山,44,A1,4840,3980,5.0,,5.0,0.26,1-2-4,450,1=2=4,290,1-2,190,1=2,200,1=2|1=4|2=4,110|160|200,1,110,1|2,100|180,10.0,晴,3,10.0,3,逃げ
202501011612,2025-01-01,16,児島,12,6,4172,森定　　晃史,岡山,42,A1,5871,7318,6.0,,6.0,0.2,1-2-4,450,1=2=4,290,1-2,190,1=2,200,1=2|1=4|2=4,110|160|200,1,110,1|2,100|180,10.0,晴,3,10.0,3,逃げ
202501011701,2025-01-01,17,宮島,1,1,5222,津田　　陸翔,広島,23,A2,2335,7435,1.0,"1'49""5",1.0,0.14,1-2-6,2570,1=2=6,1910,1-2,280,1=2,190,1=2|1=6|2=6,180|350|790,1,100,1|2,100|160,5.0,晴,1,12.0,1,逃げ
202501011701,2025-01-01,17,宮島,1,2,4784,向井田　真紀,広島,37,B1,6238,5932,2.0,"1'51""0",2.0,0.1,1-2-6,2570,1=2=6,1910,1-2,280,1=2,190,1=2|1=6|2=6,180|350|790,1,100,1|2,100|160,5.0,晴,1,12.0,1,逃げ
202501011701,2025-01-01,17,宮島,1,3,4835,橋本　　　明,広島,36,B1,2537,7131,4.0,"1'53""2",3.0,0.11,1-2-6,2570,1=2=6,1910,1-2,280,1=2,190,1=2|1=6|2=6,180|350|790,1,100,1|2,100|160,5.0,晴,1,12.0,1,逃げ
202501011701,2025-01-01,17,宮島,1,4,3430,角浜　　　修,広島,56,B1,2442,3443,6.0,"1'55""9",4.0,0.11,1-2-6,2570,1=2=6,1910,1-2,280,1=2,190,1=2|1=6|2=6,180|350|790,1,100,1|2,100|160,5.0,晴,1,12.0,1,逃げ
202501011701,2025-01-01,17,宮島,1,5,4429,豊田　　泰洋,広島,39,B1,8135,7735,5.0,"1'53""9",5.0,0.12,1-2-6,2570,1=2=6,1910,1-2,280,1=2,190,1=2|1=6|2=6,180|350|790,1,100,1|2,100|160,5.0,晴,1,12.0,1,逃げ
202501011701,2025-01-01,17,宮島,1,6,4564,山本　景士郎,広島,37,B1,6428,6444,3.0,"1'52""2",6.0,0.15,1-2-6,2570,1=2=6,1910,1-2,280,1=2,190,1=2|1=6|2=6,180|350|790,1,100,1|2,100|160,5.0,晴,1,12.0,1,逃げ
202501011702,2025-01-01,17,宮島,2,1,4219,本岡　　勝利,広島,43,B1,3337,6038,5.0,"1'53""8",1.0,0.08,4-2-3,2320,2=3=4,350,4-2,900,2=4,870,2=4|3=4|2=3,260|170|300,4,310,4|2,250|150,5.0,晴,1,13.0,1,差し
202501011702,2025-01-01,17,宮島,2,2,4458,抹香　　雄三,広島,38,A2,5636,3738,2.0,"1'50""9",2.0,0.11,4-2-3,2320,2=3=4,350,4-2,900,2=4,870,2=4|3=4|2=3,260|170|300,4,310,4|2,250|150,5.0,晴,1,13.0,1,差し
202501011702,2025-01-01,17,宮島,2,3,4471,新田　　泰章,広島,37,A1,6548,7640,3.0,"1'52""3",3.0,0.12,4-2-3,2320,2=3=4,350,4-2,900,2=4,870,2=4|3=4|2=3,260|170|300,4,310,4|2,250|150,5.0,晴,1,13.0,1,差し
202501011702,2025-01-01,17,宮島,2,4,4682,大上　　卓人,広島,34,A1,3435,7827,1.0,"1'49""5",4.0,0.1,4-2-3,2320,2=3=4,350,4-2,900,2=4,870,2=4|3=4|2=3,260|170|300,4,310,4|2,250|150,5.0,晴,1,13.0,1,差し
202501011702,2025-01-01,17,宮島,2,5,4416,三宅　　健太,広島,38,B1,1634,2728,6.0,"1'54""2",5.0,0.11,4-2-3,2320,2=3=4,350,4-2,900,2=4,870,2=4|3=4|2=3,260|170|300,4,310,4|2,250|150,5.0,晴,1,13.0,1,差し
202501011702,2025-01-01,17,宮島,2,6,4811,向井田　佑紀,広島,35,B1,8047,5243,4.0,"1'53""3",6.0,0.14,4-2-3,2320,2=3=4,350,4-2,900,2=4,870,2=4|3=4|2=3,260|170|300,4,310,4|2,250|150,5.0,晴,1,13.0,1,差し
202501011703,2025-01-01,17,宮島,3,1,3584,佐々木　英樹,広島,51,B1,8230,5368,5.0,"1'58""3",1.0,0.08,6-4-3,3870,3=4=6,790,6-4,2400,4=6,1270,4=6|3=6|3=4,300|150|230,6,200,6|4,130|330,5.0,晴,2,13.0,2,恵まれ
202501011703,2025-01-01,17,宮島,3,2,4816,村松　　修二,広島,33,A1,7230,3939,,,2.0,0.02,6-4-3,3870,3=4=6,790,6-4,2400,4=6,1270,4=6|3=6|3=4,300|150|230,6,200,6|4,130|330,5.0,晴,2,13.0,2,恵まれ
202501011703,2025-01-01,17,宮島,3,3,4951,新田　　洋一,広島,31,B2,6852,5636,3.0,"1'53""0",3.0,0.06,6-4-3,3870,3=4=6,790,6-4,2400,4=6,1270,4=6|3=6|3=4,300|150|230,6,200,6|4,130|330,5.0,晴,2,13.0,2,恵まれ
202501011703,2025-01-01,17,宮島,3,4,4271,川崎　　公靖,広島,42,B1,5329,7933,2.0,"1'51""4",4.0,0.12,6-4-3,3870,3=4=6,790,6-4,2400,4=6,1270,4=6|3=6|3=4,300|150|230,6,200,6|4,130|330,5.0,晴,2,13.0,2,恵まれ
202501011703,2025-01-01,17,宮島,3,5,3615,横田　　　茂,広島,51,B1,5152,8147,4.0,"1'55""4",5.0,0.15,6-4-3,3870,3=4=6,790,6-4,2400,4=6,1270,4=6|3=6|3=4,300|150|230,6,200,6|4,130|330,5.0,晴,2,13.0,2,恵まれ
202501011703,2025-01-01,17,宮島,3,6,4302,西野　　翔太,広島,41,A1,2245,3636,1.0,"1'50""7",6.0,0.0,6-4-3,3870,3=4=6,790,6-4,2400,4=6,1270,4=6|3=6|3=4,300|150|230,6,200,6|4,130|330,5.0,晴,2,13.0,2,恵まれ
202501011704,2025-01-01,17,宮島,4,1,4872,山下　　流心,広島,31,B1,7738,2827,4.0,"1'54""5",1.0,0.19,5-2-3,1600,2=3=5,540,5-2,450,2=5,270,2=5|3=5|2=3,110|240|210,5,300,5|2,130|100,6.0,晴,1,13.0,1,まくり
202501011704,2025-01-01,17,宮島,4,2,4434,田中　　辰彦,広島,38,A2,5431,3236,2.0,"1'51""3",2.0,0.13,5-2-3,1600,2=3=5,540,5-2,450,2=5,270,2=5|3=5|2=3,110|240|210,5,300,5|2,130|100,6.0,晴,1,13.0,1,まくり
202501011704,2025-01-01,17,宮島,4,3,5243,三馬　　崇史,広島,24,B1,1231,1430,3.0,"1'52""9",3.0,0.17,5-2-3,1600,2=3=5,540,5-2,450,2=5,270,2=5|3=5|2=3,110|240|210,5,300,5|2,130|100,6.0,晴,1,13.0,1,まくり
202501011704,2025-01-01,17,宮島,4,4,4882,瀧川　　千依,広島,29,B2,3734,1733,5.0,"1'54""8",4.0,0.2,5-2-3,1600,2=3=5,540,5-2,450,2=5,270,2=5|3=5|2=3,110|240|210,5,300,5|2,130|100,6.0,晴,1,13.0,1,まくり
202501011704,2025-01-01,17,宮島,4,5,4205,山口　　　剛,広島,42,A1,6645,3335,1.0,"1'49""2",5.0,0.13,5-2-3,1600,2=3=5,540,5-2,450,2=5,270,2=5|3=5|2=3,110|240|210,5,300,5|2,130|100,6.0,晴,1,13.0,1,まくり
202501011704,2025-01-01,17,宮島,4,6,5363,山本　　凱立,広島,25,B2,1933,6144,6.0,"1'59""0",6.0,0.23,5-2-3,1600,2=3=5,540,5-2,450,2=5,270,2=5|3=5|2=3,110|240|210,5,300,5|2,130|100,6.0,晴,1,13.0,1,まくり
202501011705,2025-01-01,17,宮島,5,1,4429,豊田　　泰洋,広島,39,B1,8135,7735,2.0,"1'51""4",1.0,0.1,4-1-6,1120,1=4=6,370,4-1,440,1=4,340,1=4|4=6|1=6,140|150|260,4,200,4|1,150|170,7.0,晴,2,13.0,2,差し
202501011705,2025-01-01,17,宮島,5,2,3273,石田　　　豪,広島,59,B1,2943,3055,6.0,"1'56""2",2.0,0.15,4-1-6,1120,1=4=6,370,4-1,440,1=4,340,1=4|4=6|1=6,140|150|260,4,200,4|1,150|170,7.0,晴,2,13.0,2,差し
202501011705,2025-01-01,17,宮島,5,3,4708,半田　　尚也,広島,35,B1,5045,5139,4.0,"1'53""5",3.0,0.15,4-1-6,1120,1=4=6,370,4-1,440,1=4,340,1=4|4=6|1=6,140|150|260,4,200,4|1,150|170,7.0,晴,2,13.0,2,差し
202501011705,2025-01-01,17,宮島,5,4,3719,辻　　　栄蔵,広島,49,A1,3534,1331,1.0,"1'49""6",4.0,0.13,4-1-6,1120,1=4=6,370,4-1,440,1=4,340,1=4|4=6|1=6,140|150|260,4,200,4|1,150|170,7.0,晴,2,13.0,2,差し
202501011705,2025-01-01,17,宮島,5,5,5154,村松　　栄太,広島,28,B1,1430,2339,5.0,"1'55""0",5.0,0.18,4-1-6,1120,1=4=6,370,4-1,440,1=4,340,1=4|4=6|1=6,140|150|260,4,200,4|1,150|170,7.0,晴,2,13.0,2,差し
202501011705,2025-01-01,17,宮島,5,6,5015,高橋　　竜矢,広島,26,A2,7438,7352,3.0,"1'52""8",6.0,0.21,4-1-6,1120,1=4=6,370,4-1,440,1=4,340,1=4|4=6|1=6,140|150|260,4,200,4|1,150|170,7.0,晴,2,13.0,2,差し
202501011706,2025-01-01,17,宮島,6,1,3024,西島　　義則,広島,63,A1,2129,3136,1.0,"1'49""2",1.0,0.05,1-2-5,1930,1=2=5,750,1-2,800,1=2,450,1=2|1=5|2=5,240|160|550,1,130,1|2,100|180,7.0,晴,2,13.0,2,逃げ
202501011706,2025-01-01,17,宮島,6,2,4219,本岡　　勝利,広島,43,B1,3337,6038,2.0,"1'51""5",2.0,0.06,1-2-5,1930,1=2=5,750,1-2,800,1=2,450,1=2|1=5|2=5,240|160|550,1,130,1|2,100|180,7.0,晴,2,13.0,2,逃げ
202501011706,2025-01-01,17,宮島,6,3,5134,大原　　祥昌,広島,25,B1,1834,1549,4.0,"1'53""5",3.0,0.09,1-2-5,1930,1=2=5,750,1-2,800,1=2,450,1=2|1=5|2=5,240|160|550,1,130,1|2,100|180,7.0,晴,2,13.0,2,逃げ
202501011706,2025-01-01,17,宮島,6,4,4784,向井田　真紀,広島,37,B1,6238,5932,6.0,"1'55""8",4.0,0.16,1-2-5,1930,1=2=5,750,1-2,800,1=2,450,1=2|1=5|2=5,240|160|550,1,130,1|2,100|180,7.0,晴,2,13.0,2,逃げ
202501011706,2025-01-01,17,宮島,6,5,4771,下寺　　秀和,広島,31,A2,2841,8239,3.0,"1'52""4",5.0,0.2,1-2-5,1930,1=2=5,750,1-2,800,1=2,450,1=2|1=5|2=5,240|160|550,1,130,1|2,100|180,7.0,晴,2,13.0,2,逃げ
202501011706,2025-01-01,17,宮島,6,6,3614,谷　　　勝幸,広島,51,B1,6738,5841,5.0,"1'53""6",6.0,0.19,1-2-5,1930,1=2=5,750,1-2,800,1=2,450,1=2|1=5|2=5,240|160|550,1,130,1|2,100|180,7.0,晴,2,13.0,2,逃げ
202501011707,2025-01-01,17,宮島,7,1,4173,岡谷　　健吾,広島,42,B1,5839,6934,1.0,"1'50""8",1.0,0.22,1-3-6,5120,1=3=6,2360,1-3,880,1=3,770,1=3|1=6|3=6,280|850|850,1,270,1|3,110|180,8.0,晴,3,13.0,3,逃げ
202501011707,2025-01-01,17,宮島,7,2,4991,宗行　　治哉,広島,27,A2,1540,6650,,,,,1-3-6,5120,1=3=6,2360,1-3,880,1=3,770,1=3|1=6|3=6,280|850|850,1,270,1|3,110|180,8.0,晴,3,13.0,3,逃げ
202501011707,2025-01-01,17,宮島,7,3,4564,山本　景士郎,広島,37,B1,6428,6444,2.0,"1'51""5",3.0,0.23,1-3-6,5120,1=3=6,2360,1-3,880,1=3,770,1=3|1=6|3=6,280|850|850,1,270,1|3,110|180,8.0,晴,3,13.0,3,逃げ
202501011707,2025-01-01,17,宮島,7,4,4471,新田　　泰章,広島,37,A1,6548,7640,4.0,"1'53""5",4.0,0.23,1-3-6,5120,1=3=6,2360,1-3,880,1=3,770,1=3|1=6|3=6,280|850|850,1,270,1|3,110|180,8.0,晴,3,13.0,3,逃げ
202501011707,2025-01-01,17,宮島,7,5,3282,池本　　輝明,広島,57,B1,3136,5532,5.0,"1'54""1",5.0,0.25,1-3-6,5120,1=3=6,2360,1-3,880,1=3,770,1=3|1=6|3=6,280|850|850,1,270,1|3,110|180,8.0,晴,3,13.0,3,逃げ
202501011707,2025-01-01,17,宮島,7,6,4271,川崎　　公靖,広島,42,B1,5329,7933,3.0,"1'53""1",6.0,0.3,1-3-6,5120,1=3=6,2360,1-3,880,1=3,770,1=3|1=6|3=6,280|850|850,1,270,1|3,110|180,8.0,晴,3,13.0,3,逃げ
202501011708,2025-01-01,17,宮島,8,1,3430,角浜　　　修,広島,56,B1,2442,3443,2.0,"1'50""9",1.0,0.22,2-1-6,7700,1=2=6,1590,2-1,1640,1=2,780,1=2|2=6|1=6,210|540|150,2,400,2|1,310|140,9.0,晴,1,13.0,1,差し
202501011708,2025-01-01,17,宮島,8,2,3663,木山　　和幸,広島,54,B1,3840,2643,1.0,"1'49""6",2.0,0.18,2-1-6,7700,1=2=6,1590,2-1,1640,1=2,780,1=2|2=6|1=6,210|540|150,2,400,2|1,310|140,9.0,晴,1,13.0,1,差し
202501011708,2025-01-01,17,宮島,8,3,4798,浜先　　真範,広島,31,A1,7350,2033,4.0,"1'53""4",3.0,0.2,2-1-6,7700,1=2=6,1590,2-1,1640,1=2,780,1=2|2=6|1=6,210|540|150,2,400,2|1,310|140,9.0,晴,1,13.0,1,差し
202501011708,2025-01-01,17,宮島,8,4,3584,佐々木　英樹,広島,51,B1,8230,5368,6.0,"1'55""9",4.0,0.21,2-1-6,7700,1=2=6,1590,2-1,1640,1=2,780,1=2|2=6|1=6,210|540|150,2,400,2|1,310|140,9.0,晴,1,13.0,1,差し
202501011708,2025-01-01,17,宮島,8,5,5243,三馬　　崇史,広島,24,B1,1231,1430,5.0,"1'54""7",5.0,0.17,2-1-6,7700,1=2=6,1590,2-1,1640,1=2,780,1=2|2=6|1=6,210|540|150,2,400,2|1,310|140,9.0,晴,1,13.0,1,差し
202501011708,2025-01-01,17,宮島,8,6,4292,麻生　　慎介,広島,39,A1,1130,2538,3.0,"1'52""0",6.0,0.15,2-1-6,7700,1=2=6,1590,2-1,1640,1=2,780,1=2|2=6|1=6,210|540|150,2,400,2|1,310|140,9.0,晴,1,13.0,1,差し
202501011709,2025-01-01,17,宮島,9,1,4163,山崎　　裕司,広島,42,A2,7129,6729,2.0,"1'51""1",1.0,0.08,2-1-3,7340,1=2=3,470,2-1,1660,1=2,320,1=2|2=3|1=3,160|500|190,2,770,2|1,180|100,10.0,晴,1,13.0,1,差し
