race_id,date,jcd,venue,race_no,waku,reg_no,player_name,branch,age,grade,motor_no,boat_no,rank,result_time,course,st,sanrentan_combo,sanrentan_payout,sanrenpuku_combo,sanrenpuku_payout,niren_tan_combo,niren_tan_payout,niren_puku_combo,niren_puku_payout,kakuren_combos,kakuren_payouts,tansho_waku,tansho_payout,fukusho_wakus,fukusho_payouts,temp,weather,wind_speed,water_temp,wave_height,kimari_te
202401020610,2024-01-02,6,浜名湖,10,5,4076,杉田　　篤光,静岡,45,A2,2048,2031,4.0,"1'51""5",5.0,0.15,1-3-6,2510,1=3=6,1600,1-3,490,1=3,530,1=3|1=6|3=6,200|380|500,1,140,1|3,110|160,14.0,晴,2,12.0,1,逃げ
202401020610,2024-01-02,6,浜名湖,10,6,4524,深谷　　知博,静岡,35,A1,1731,4336,3.0,"1'50""7",6.0,0.15,1-3-6,2510,1=3=6,1600,1-3,490,1=3,530,1=3|1=6|3=6,200|380|500,1,140,1|3,110|160,14.0,晴,2,12.0,1,逃げ
202401020611,2024-01-02,6,浜名湖,11,1,3960,菊地　　孝平,静岡,45,A1,239,3051,1.0,"1'47""6",1.0,0.05,1-3-2,650,1=2=3,260,1-3,260,1=3,330,1=3|1=2|2=3,120|120|250,1,100,1|3,100|190,13.0,晴,1,12.0,1,逃げ
202401020611,2024-01-02,6,浜名湖,11,2,3744,徳増　　秀樹,静岡,49,A1,3539,6045,3.0,"1'50""5",2.0,0.05,1-3-2,650,1=2=3,260,1-3,260,1=3,330,1=3|1=2|2=3,120|120|250,1,100,1|3,100|190,13.0,晴,1,12.0,1,逃げ
202401020611,2024-01-02,6,浜名湖,11,3,4150,山田　　雄太,静岡,41,A2,6035,3630,2.0,"1'49""1",3.0,0.1,1-3-2,650,1=2=3,260,1-3,260,1=3,330,1=3|1=2|2=3,120|120|250,1,100,1|3,100|190,13.0,晴,1,12.0,1,逃げ
202401020611,2024-01-02,6,浜名湖,11,4,5034,若林　　義人,静岡,25,A2,4035,3441,4.0,"1'52""6",4.0,0.12,1-3-2,650,1=2=3,260,1-3,260,1=3,330,1=3|1=2|2=3,120|120|250,1,100,1|3,100|190,13.0,晴,1,12.0,1,逃げ
202401020611,2024-01-02,6,浜名湖,11,5,3563,堤　　　　昇,静岡,54,A2,2929,4929,5.0,,5.0,0.07,1-3-2,650,1=2=3,260,1-3,260,1=3,330,1=3|1=2|2=3,120|120|250,1,100,1|3,100|190,13.0,晴,1,12.0,1,逃げ
202401020611,2024-01-02,6,浜名湖,11,6,3796,長野　　道臣,静岡,50,B1,6532,3233,6.0,,6.0,0.13,1-3-2,650,1=2=3,260,1-3,260,1=3,330,1=3|1=2|2=3,120|120|250,1,100,1|3,100|190,13.0,晴,1,12.0,1,逃げ
202401020612,2024-01-02,6,浜名湖,12,1,4494,河合　　佑樹,静岡,36,A1,5942,2333,1.0,"1'47""9",1.0,0.11,1-2-4,1120,1=2=4,650,1-2,350,1=2,260,1=2|1=4|2=4,180|210|400,1,110,1|2,100|140,12.0,晴,2,12.0,1,逃げ
202401020612,2024-01-02,6,浜名湖,12,2,4207,松下　　一也,静岡,40,A1,1529,1341,2.0,"1'49""2",2.0,0.11,1-2-4,1120,1=2=4,650,1-2,350,1=2,260,1=2|1=4|2=4,180|210|400,1,110,1|2,100|140,12.0,晴,2,12.0,1,逃げ
202401020612,2024-01-02,6,浜名湖,12,3,4342,谷野　　錬志,静岡,39,A1,1942,5433,4.0,"1'50""8",3.0,0.12,1-2-4,1120,1=2=4,650,1-2,350,1=2,260,1=2|1=4|2=4,180|210|400,1,110,1|2,100|140,12.0,晴,2,12.0,1,逃げ
202401020612,2024-01-02,6,浜名湖,12,4,3987,後藤　　正宗,静岡,45,A2,939,6256,3.0,"1'49""7",4.0,0.11,1-2-4,1120,1=2=4,650,1-2,350,1=2,260,1=2|1=4|2=4,180|210|400,1,110,1|2,100|140,12.0,晴,2,12.0,1,逃げ
202401020612,2024-01-02,6,浜名湖,12,5,4216,星　　　栄爾,静岡,38,B1,4936,5936,5.0,,5.0,0.13,1-2-4,1120,1=2=4,650,1-2,350,1=2,260,1=2|1=4|2=4,180|210|400,1,110,1|2,100|140,12.0,晴,2,12.0,1,逃げ
202401020612,2024-01-02,6,浜名湖,12,6,3489,大場　　　敏,静岡,56,A1,3727,4825,6.0,,6.0,0.17,1-2-4,1120,1=2=4,650,1-2,350,1=2,260,1=2|1=4|2=4,180|210|400,1,110,1|2,100|140,12.0,晴,2,12.0,1,逃げ
202401020701,2024-01-02,7,蒲郡,1,1,4231,鈴木　　裕隆,愛知,40,B1,7629,3938,6.0,,1.0,0.18,5-6-3,17870,3=5=6,1430,5-6,7680,5=6,1500,5=6|3=5|3=6,910|480|350,5,1110,5|6,1430|300,13.0,晴,2,8.0,1,まくり
202401020701,2024-01-02,7,蒲郡,1,2,5127,沼田　　大都,愛知,27,B1,5737,7735,4.0,"1'52""9",2.0,0.27,5-6-3,17870,3=5=6,1430,5-6,7680,5=6,1500,5=6|3=5|3=6,910|480|350,5,1110,5|6,1430|300,13.0,晴,2,8.0,1,まくり
202401020701,2024-01-02,7,蒲郡,1,3,4786,佐藤　　博亮,愛知,35,A2,3335,6730,3.0,"1'52""9",3.0,0.1,5-6-3,17870,3=5=6,1430,5-6,7680,5=6,1500,5=6|3=5|3=6,910|480|350,5,1110,5|6,1430|300,13.0,晴,2,8.0,1,まくり
202401020701,2024-01-02,7,蒲郡,1,4,4080,山崎　　哲司,愛知,44,B2,2732,1330,5.0,,4.0,0.09,5-6-3,17870,3=5=6,1430,5-6,7680,5=6,1500,5=6|3=5|3=6,910|480|350,5,1110,5|6,1430|300,13.0,晴,2,8.0,1,まくり
202401020701,2024-01-02,7,蒲郡,1,5,3687,花田　　和明,愛知,54,B1,2641,4539,1.0,"1'49""6",5.0,0.15,5-6-3,17870,3=5=6,1430,5-6,7680,5=6,1500,5=6|3=5|3=6,910|480|350,5,1110,5|6,1430|300,13.0,晴,2,8.0,1,まくり
202401020701,2024-01-02,7,蒲郡,1,6,3621,天野　　晶夫,愛知,49,A1,1742,1232,2.0,"1'50""8",6.0,0.15,5-6-3,17870,3=5=6,1430,5-6,7680,5=6,1500,5=6|3=5|3=6,910|480|350,5,1110,5|6,1430|300,13.0,晴,2,8.0,1,まくり
202401020702,2024-01-02,7,蒲郡,2,1,3921,川村　　正輝,福井,48,B1,3937,5137,3.0,"1'51""0",1.0,0.22,4-6-1,13370,1=4=6,3690,4-6,4240,4=6,5240,4=6|1=4|1=6,490|190|940,4,260,4|6,150|1020,12.0,晴,3,8.0,1,まくり
202401020702,2024-01-02,7,蒲郡,2,2,4215,吉島　　祥之,愛知,39,A2,5928,3547,4.0,"1'53""1",2.0,0.23,4-6-1,13370,1=4=6,3690,4-6,4240,4=6,5240,4=6|1=4|1=6,490|190|940,4,260,4|6,150|1020,12.0,晴,3,8.0,1,まくり
202401020702,2024-01-02,7,蒲郡,2,3,4369,丹下　　　将,愛知,38,A1,2134,6426,6.0,,3.0,0.33,4-6-1,13370,1=4=6,3690,4-6,4240,4=6,5240,4=6|1=4|1=6,490|190|940,4,260,4|6,150|1020,12.0,晴,3,8.0,1,まくり
202401020702,2024-01-02,7,蒲郡,2,4,5068,前田　　　滉,愛知,23,A1,7735,1434,1.0,"1'49""4",4.0,0.14,4-6-1,13370,1=4=6,3690,4-6,4240,4=6,5240,4=6|1=4|1=6,490|190|940,4,260,4|6,150|1020,12.0,晴,3,8.0,1,まくり
202401020702,2024-01-02,7,蒲郡,2,5,3831,安藤　　裕貴,愛知,49,B1,1438,5637,5.0,,5.0,0.19,4-6-1,13370,1=4=6,3690,4-6,4240,4=6,5240,4=6|1=4|1=6,490|190|940,4,260,4|6,150|1020,12.0,晴,3,8.0,1,まくり
202401020702,2024-01-02,7,蒲郡,2,6,4943,八木　　治樹,愛知,32,B1,3431,2431,2.0,"1'50""6",6.0,0.3,4-6-1,13370,1=4=6,3690,4-6,4240,4=6,5240,4=6|1=4|1=6,490|190|940,4,260,4|6,150|1020,12.0,晴,3,8.0,1,まくり
202401020703,2024-01-02,7,蒲郡,3,1,4139,丹下　　　健,愛知,43,B1,6945,1739,1.0,"1'48""5",1.0,0.15,1-2-3,1380,1=2=3,950,1-2,310,1=2,280,1=2|1=3|2=3,120|220|500,1,220,1|2,110|110,12.0,晴,2,8.0,1,逃げ
202401020703,2024-01-02,7,蒲郡,3,2,4118,宇佐見　　淳,愛知,42,A1,7033,6141,2.0,"1'50""1",2.0,0.16,1-2-3,1380,1=2=3,950,1-2,310,1=2,280,1=2|1=3|2=3,120|220|500,1,220,1|2,110|110,12.0,晴,2,8.0,1,逃げ
202401020703,2024-01-02,7,蒲郡,3,3,3455,谷本　　幸司,愛知,52,A2,1932,6635,3.0,"1'51""8",3.0,0.23,1-2-3,1380,1=2=3,950,1-2,310,1=2,280,1=2|1=3|2=3,120|220|500,1,220,1|2,110|110,12.0,晴,2,8.0,1,逃げ
202401020703,2024-01-02,7,蒲郡,3,4,4442,松竹　　大輔,愛知,37,B1,5829,3128,4.0,"1'52""5",4.0,0.23,1-2-3,1380,1=2=3,950,1-2,310,1=2,280,1=2|1=3|2=3,120|220|500,1,220,1|2,110|110,12.0,晴,2,8.0,1,逃げ
202401020703,2024-01-02,7,蒲郡,3,5,4509,平見　　真彦,愛知,35,A2,5435,7037,5.0,,5.0,0.26,1-2-3,1380,1=2=3,950,1-2,310,1=2,280,1=2|1=3|2=3,120|220|500,1,220,1|2,110|110,12.0,晴,2,8.0,1,逃げ
202401020703,2024-01-02,7,蒲郡,3,6,5252,荒木　　颯斗,愛知,21,B1,6259,5029,6.0,,6.0,0.35,1-2-3,1380,1=2=3,950,1-2,310,1=2,280,1=2|1=3|2=3,120|220|500,1,220,1|2,110|110,12.0,晴,2,8.0,1,逃げ
202401020704,2024-01-02,7,蒲郡,4,1,4129,宇野　　博之,愛知,43,B1,4635,2531,3.0,"1'51""5",1.0,0.07,3-5-1,12420,1=3=5,3280,3-5,3350,3=5,4470,3=5|1=3|1=5,530|140|1400,3,190,3|5,140|780,11.0,晴,1,8.0,0,まくり
202401020704,2024-01-02,7,蒲郡,4,2,4056,小西　　英輝,福井,45,B1,2030,4640,5.0,,2.0,0.28,3-5-1,12420,1=3=5,3280,3-5,3350,3=5,4470,3=5|1=3|1=5,530|140|1400,3,190,3|5,140|780,11.0,晴,1,8.0,0,まくり
202401020704,2024-01-02,7,蒲郡,4,3,4269,杉山　　裕也,愛知,38,A1,6649,4136,1.0,"1'49""5",3.0,0.13,3-5-1,12420,1=3=5,3280,3-5,3350,3=5,4470,3=5|1=3|1=5,530|140|1400,3,190,3|5,140|780,11.0,晴,1,8.0,0,まくり
202401020704,2024-01-02,7,蒲郡,4,4,4142,平野　　和明,愛知,42,A2,6333,6938,4.0,"1'51""9",4.0,0.15,3-5-1,12420,1=3=5,3280,3-5,3350,3=5,4470,3=5|1=3|1=5,530|140|1400,3,190,3|5,140|780,11.0,晴,1,8.0,0,まくり
202401020704,2024-01-02,7,蒲郡,4,5,5232,樅山　　拓馬,愛知,26,B2,6134,5539,2.0,"1'50""5",5.0,0.05,3-5-1,12420,1=3=5,3280,3-5,3350,3=5,4470,3=5|1=3|1=5,530|140|1400,3,190,3|5,140|780,11.0,晴,1,8.0,0,まくり
202401020704,2024-01-02,7,蒲郡,4,6,4199,北川　　潤二,愛知,41,A1,4931,6231,6.0,,6.0,0.16,3-5-1,12420,1=3=5,3280,3-5,3350,3=5,4470,3=5|1=3|1=5,530|140|1400,3,190,3|5,140|780,11.0,晴,1,8.0,0,まくり
202401020705,2024-01-02,7,蒲郡,5,1,4850,野中　　一平,愛知,29,A2,5340,1132,1.0,"1'48""7",1.0,0.08,1-6-4,3630,1=4=6,1250,1-6,870,1=6,640,1=6|1=4|4=6,240|310|260,1,170,1|6,100|150,10.0,晴,1,8.0,0,逃げ
202401020705,2024-01-02,7,蒲郡,5,2,4231,鈴木　　裕隆,愛知,40,B1,7629,3938,5.0,,2.0,0.08,1-6-4,3630,1=4=6,1250,1-6,870,1=6,640,1=6|1=4|4=6,240|310|260,1,170,1|6,100|150,10.0,晴,1,8.0,0,逃げ
202401020705,2024-01-02,7,蒲郡,5,3,4604,岩瀬　　裕亮,愛知,35,A1,2943,1532,4.0,"1'51""7",3.0,0.1,1-6-4,3630,1=4=6,1250,1-6,870,1=6,640,1=6|1=4|4=6,240|310|260,1,170,1|6,100|150,10.0,晴,1,8.0,0,逃げ
202401020705,2024-01-02,7,蒲郡,5,4,5166,仲道　　大輔,愛知,23,B1,6849,5435,3.0,"1'51""4",4.0,0.17,1-6-4,3630,1=4=6,1250,1-6,870,1=6,640,1=6|1=4|4=6,240|310|260,1,170,1|6,100|150,10.0,晴,1,8.0,0,逃げ
202401020705,2024-01-02,7,蒲郡,5,5,3988,古川　　誠之,愛知,45,B1,3737,2133,6.0,,5.0,0.1,1-6-4,3630,1=4=6,1250,1-6,870,1=6,640,1=6|1=4|4=6,240|310|260,1,170,1|6,100|150,10.0,晴,1,8.0,0,逃げ
202401020705,2024-01-02,7,蒲郡,5,6,4914,吉田　　裕平,愛知,27,A1,3635,7237,2.0,"1'49""7",6.0,0.18,1-6-4,3630,1=4=6,1250,1-6,870,1=6,640,1=6|1=4|4=6,240|310|260,1,170,1|6,100|150,10.0,晴,1,8.0,0,逃げ
202401020706,2024-01-02,7,蒲郡,6,1,3957,大谷　　直弘,愛知,46,A2,2435,3735,1.0,"1'48""6",1.0,0.18,1-4-5,1010,1=4=5,350,1-4,480,1=4,330,1=4|1=5|4=5,170|200|220,1,130,1|4,110|130,10.0,晴,2,8.0,1,逃げ
202401020706,2024-01-02,7,蒲郡,6,2,3831,安藤　　裕貴,愛知,49,B1,1438,5637,5.0,,2.0,0.22,1-4-5,1010,1=4=5,350,1-4,480,1=4,330,1=4|1=5|4=5,170|200|220,1,130,1|4,110|130,10.0,晴,2,8.0,1,逃げ
202401020706,2024-01-02,7,蒲郡,6,3,3687,花田　　和明,愛知,54,B1,2641,4539,4.0,"1'53""9",3.0,0.22,1-4-5,1010,1=4=5,350,1-4,480,1=4,330,1=4|1=5|4=5,170|200|220,1,130,1|4,110|130,10.0,晴,2,8.0,1,逃げ
202401020706,2024-01-02,7,蒲郡,6,4,4067,永井　　　源,愛知,43,A1,7341,5340,2.0,"1'49""6",4.0,0.21,1-4-5,1010,1=4=5,350,1-4,480,1=4,330,1=4|1=5|4=5,170|200|220,1,130,1|4,110|130,10.0,晴,2,8.0,1,逃げ
202401020706,2024-01-02,7,蒲郡,6,5,4276,鈴木　　勝博,愛知,40,A1,4145,7637,3.0,"1'52""1",5.0,0.17,1-4-5,1010,1=4=5,350,1-4,480,1=4,330,1=4|1=5|4=5,170|200|220,1,130,1|4,110|130,10.0,晴,2,8.0,1,逃げ
202401020706,2024-01-02,7,蒲郡,6,6,4663,籾山　　佳岳,愛知,41,B2,2233,3038,6.0,,6.0,0.22,1-4-5,1010,1=4=5,350,1-4,480,1=4,330,1=4|1=5|4=5,170|200|220,1,130,1|4,110|130,10.0,晴,2,8.0,1,逃げ
202401020707,2024-01-02,7,蒲郡,7,1,4570,前田　　聖文,愛知,35,A2,3534,1831,2.0,"1'50""2",1.0,0.19,2-1-4,2190,1=2=4,230,2-1,1240,1=2,380,1=2|2=4|1=4,140|100|100,2,460,2|1,190|100,10.0,晴,2,8.0,1,差し
202401020707,2024-01-02,7,蒲郡,7,2,4139,丹下　　　健,愛知,43,B1,6945,1739,1.0,"1'48""3",2.0,0.17,2-1-4,2190,1=2=4,230,2-1,1240,1=2,380,1=2|2=4|1=4,140|100|100,2,460,2|1,190|100,10.0,晴,2,8.0,1,差し
202401020707,2024-01-02,7,蒲郡,7,3,5114,小林　　孝彰,福井,24,B1,6738,2837,5.0,,3.0,0.21,2-1-4,2190,1=2=4,230,2-1,1240,1=2,380,1=2|2=4|1=4,140|100|100,2,460,2|1,190|100,10.0,晴,2,8.0,1,差し
202401020707,2024-01-02,7,蒲郡,7,4,4337,平本　　真之,愛知,39,A1,2838,3631,3.0,"1'51""1",4.0,0.15,2-1-4,2190,1=2=4,230,2-1,1240,1=2,380,1=2|2=4|1=4,140|100|100,2,460,2|1,190|100,10.0,晴,2,8.0,1,差し
202401020707,2024-01-02,7,蒲郡,7,5,4526,池田　　雄祐,愛知,35,A1,7233,4340,4.0,"1'52""7",5.0,0.15,2-1-4,2190,1=2=4,230,2-1,1240,1=2,380,1=2|2=4|1=4,140|100|100,2,460,2|1,190|100,10.0,晴,2,8.0,1,差し
202401020707,2024-01-02,7,蒲郡,7,6,5137,川原　　　涼,愛知,23,B1,5534,1643,6.0,,6.0,0.17,2-1-4,2190,1=2=4,230,2-1,1240,1=2,380,1=2|2=4|1=4,140|100|100,2,460,2|1,190|100,10.0,晴,2,8.0,1,差し
202401020708,2024-01-02,7,蒲郡,8,1,5068,前田　　　滉,愛知,23,A1,7735,1434,2.0,"1'49""3",1.0,0.27,4-1-2,1360,1=2=4,360,4-1,380,1=4,150,1=4|2=4|1=2,120|250|240,4,260,4|1,100|100,9.0,晴,1,8.0,0,逃げ
202401020708,2024-01-02,7,蒲郡,8,2,4129,宇野　　博之,愛知,43,B1,4635,2531,3.0,"1'51""5",2.0,0.24,4-1-2,1360,1=2=4,360,4-1,380,1=4,150,1=4|2=4|1=2,120|250|240,4,260,4|1,100|100,9.0,晴,1,8.0,0,逃げ
202401020708,2024-01-02,7,蒲郡,8,3,5252,荒木　　颯斗,愛知,21,B1,6259,5029,5.0,,3.0,0.26,4-1-2,1360,1=2=4,360,4-1,380,1=4,150,1=4|2=4|1=2,120|250|240,4,260,4|1,100|100,9.0,晴,1,8.0,0,逃げ
202401020708,2024-01-02,7,蒲郡,8,4,3946,赤岩　　善生,愛知,47,A1,6540,2236,1.0,"1'48""6",4.0,0.16,4-1-2,1360,1=2=4,360,4-1,380,1=4,150,1=4|2=4|1=2,120|250|240,4,260,4|1,100|100,9.0,晴,1,8.0,0,逃げ
202401020708,2024-01-02,7,蒲郡,8,5,3455,谷本　　幸司,愛知,52,A2,1932,6635,6.0,,5.0,0.26,4-1-2,1360,1=2=4,360,4-1,380,1=4,150,1=4|2=4|1=2,120|250|240,4,260,4|1,100|100,9.0,晴,1,8.0,0,逃げ
202401020708,2024-01-02,7,蒲郡,8,6,4435,服部　　達哉,愛知,37,B1,4033,4737,4.0,"1'52""8",6.0,0.28,4-1-2,1360,1=2=4,360,4-1,380,1=4,150,1=4|2=4|1=2,120|250|240,4,260,4|1,100|100,9.0,晴,1,8.0,0,逃げ
202401020709,2024-01-02,7,蒲郡,9,1,4369,丹下　　　将,愛知,38,A1,2134,6426,6.0,,1.0,0.18,3-2-6,26180,2=3=6,5720,3-2,4000,2=3,840,2=3|3=6|2=6,250|3120|920,3,1330,3|2,200|120,9.0,晴,3,8.0,1,まくり差し
202401020709,2024-01-02,7,蒲郡,9,2,4910,中村　　泰平,愛知,27,A2,3838,3835,2.0,"1'49""7",2.0,0.16,3-2-6,26180,2=3=6,5720,3-2,4000,2=3,840,2=3|3=6|2=6,250|3120|920,3,1330,3|2,200|120,9.0,晴,3,8.0,1,まくり差し
202401020709,2024-01-02,7,蒲郡,9,3,3988,古川　　誠之,愛知,45,B1,3737,2133,1.0,"1'48""9",3.0,0.16,3-2-6,26180,2=3=6,5720,3-2,4000,2=3,840,2=3|3=6|2=6,250|3120|920,3,1330,3|2,200|120,9.0,晴,3,8.0,1,まくり差し
202401020709,2024-01-02,7,蒲郡,9,4,4960,黒野　　元基,愛知,27,A1,4333,6039,5.0,,4.0,0.17,3-2-6,26180,2=3=6,5720,3-2,4000,2=3,840,2=3|3=6|2=6,250|3120|920,3,1330,3|2,200|120,9.0,晴,3,8.0,1,まくり差し
202401020709,2024-01-02,7,蒲郡,9,5,4626,伊藤　　紘章,愛知,37,A2,5140,6331,4.0,"1'53""4",5.0,0.18,3-2-6,26180,2=3=6,5720,3-2,4000,2=3,840,2=3|3=6|2=6,250|3120|920,3,1330,3|2,200|120,9.0,晴,3,8.0,1,まくり差し
202401020709,2024-01-02,7,蒲郡,9,6,4442,松竹　　大輔,愛知,37,B1,5829,3128,3.0,"1'52""0",6.0,0.22,3-2-6,26180,2=3=6,5720,3-2,4000,2=3,840,2=3|3=6|2=6,250|3120|920,3,1330,3|2,200|120,9.0,晴,3,8.0,1,まくり差し
202401020710,2024-01-02,7,蒲郡,10,1,4276,鈴木　　勝博,愛知,40,A1,4145,7637,1.0,"1'49""2",1.0,0.18,1-2-6,1610,1=2=6,1000,1-2,320,1=2,310,1=2|1=6|2=6,170|430|830,1,120,1|2,110|190,8.0,晴,3,8.0,1,逃げ
202401020710,2024-01-02,7,蒲郡,10,2,4786,佐藤　　博亮,愛知,35,A2,3335,6730,2.0,"1'51""0",2.0,0.32,1-2-6,1610,1=2=6,1000,1-2,320,1=2,310,1=2|1=6|2=6,170|430|830,1,120,1|2,110|190,8.0,晴,3,8.0,1,逃げ
202401020710,2024-01-02,7,蒲郡,10,3,4943,八木　　治樹,愛知,32,B1,3431,2431,5.0,,3.0,0.16,1-2-6,1610,1=2=6,1000,1-2,320,1=2,310,1=2|1=6|2=6,170|430|830,1,120,1|2,110|190,8.0,晴,3,8.0,1,逃げ
202401020710,2024-01-02,7,蒲郡,10,4,4199,北川　　潤二,愛知,41,A1,4931,6231,6.0,,4.0,0.19,1-2-6,1610,1=2=6,1000,1-2,320,1=2,310,1=2|1=6|2=6,170|430|830,1,120,1|2,110|190,8.0,晴,3,8.0,1,逃げ
202401020710,2024-01-02,7,蒲郡,10,5,5166,仲道　　大輔,愛知,23,B1,6849,5435,4.0,"1'52""6",5.0,0.12,1-2-6,1610,1=2=6,1000,1-2,320,1=2,310,1=2|1=6|2=6,170|430|830,1,120,1|2,110|190,8.0,晴,3,8.0,1,逃げ
202401020710,2024-01-02,7,蒲郡,10,6,4215,吉島　　祥之,愛知,39,A2,5928,3547,3.0,"1'52""3",6.0,0.16,1-2-6,1610,1=2=6,1000,1-2,320,1=2,310,1=2|1=6|2=6,170|430|830,1,120,1|2,110|190,8.0,晴,3,8.0,1,逃げ
202401020711,2024-01-02,7,蒲郡,11,1,4337,平本　　真之,愛知,39,A1,2838,3631,1.0,"1'48""3",1.0,0.25,1-3-4,570,1=3=4,300,1-3,320,1=3,340,1=3|1=4|3=4,110|120|270,1,110,1|3,100|160,9.0,晴,3,8.0,1,抜き
202401020711,2024-01-02,7,蒲郡,11,2,3957,大谷　　直弘,愛知,46,A2,2435,3735,4.0,"1'52""2",2.0,0.21,1-3-4,570,1=3=4,300,1-3,320,1=3,340,1=3|1=4|3=4,110|120|270,1,110,1|3,100|160,9.0,晴,3,8.0,1,抜き
202401020711,2024-01-02,7,蒲郡,11,3,3621,天野　　晶夫,愛知,49,A1,1742,1232,2.0,"1'49""7",3.0,0.18,1-3-4,570,1=3=4,300,1-3,320,1=3,340,1=3|1=4|3=4,110|120|270,1,110,1|3,100|160,9.0,晴,3,8.0,1,抜き
202401020711,2024-01-02,7,蒲郡,11,4,4604,岩瀬　　裕亮,愛知,35,A1,2943,1532,3.0,"1'50""4",4.0,0.21,1-3-4,570,1=3=4,300,1-3,320,1=3,340,1=3|1=4|3=4,110|120|270,1,110,1|3,100|160,9.0,晴,3,8.0,1,抜き
202401020711,2024-01-02,7,蒲郡,11,5,3921,川村　　正輝,福井,48,B1,3937,5137,6.0,,5.0,0.23,1-3-4,570,1=3=4,300,1-3,320,1=3,340,1=3|1=4|3=4,110|120|270,1,110,1|3,100|160,9.0,晴,3,8.0,1,抜き
202401020711,2024-01-02,7,蒲郡,11,6,4142,平野　　和明,愛知,42,A2,6333,6938,5.0,,6.0,0.2,1-3-4,570,1=3=4,300,1-3,320,1=3,340,1=3|1=4|3=4,110|120|270,1,110,1|3,100|160,9.0,晴,3,8.0,1,抜き
202401020712,2024-01-02,7,蒲郡,12,1,3946,赤岩　　善生,愛知,47,A1,6540,2236,1.0,"1'47""6",1.0,0.08,1-5-3,2190,1=3=5,900,1-5,520,1=5,330,1=5|1=3|3=5,170|300|390,1,110,1|5,100|160,9.0,晴,1,8.0,0,逃げ
202401020712,2024-01-02,7,蒲郡,12,2,4509,平見　　真彦,愛知,35,A2,5435,7037,5.0,,2.0,0.13,1-5-3,2190,1=3=5,900,1-5,520,1=5,330,1=5|1=3|3=5,170|300|390,1,110,1|5,100|160,9.0,晴,1,8.0,0,逃げ
202401020712,2024-01-02,7,蒲郡,12,3,4526,池田　　雄祐,愛知,35,A1,7233,4340,3.0,"1'51""0",3.0,0.08,1-5-3,2190,1=3=5,900,1-5,520,1=5,330,1=5|1=3|3=5,170|300|390,1,110,1|5,100|160,9.0,晴,1,8.0,0,逃げ
202401020712,2024-01-02,7,蒲郡,12,4,4269,杉山　　裕也,愛知,38,A1,6649,4136,6.0,,4.0,0.11,1-5-3,2190,1=3=5,900,1-5,520,1=5,330,1=5|1=3|3=5,170|300|390,1,110,1|5,100|160,9.0,晴,1,8.0,0,逃げ
202401020712,2024-01-02,7,蒲郡,12,5,4850,野中　　一平,愛知,29,A2,5340,1132,2.0,"1'49""6",5.0,0.1,1-5-3,2190,1=3=5,900,1-5,520,1=5,330,1=5|1=3|3=5,170|300|390,1,110,1|5,100|160,9.0,晴,1,8.0,0,逃げ
202401020712,2024-01-02,7,蒲郡,12,6,4067,永井　　　源,愛知,43,A1,7341,5340,4.0,"1'52""3",6.0,0.15,1-5-3,2190,1=3=5,900,1-5,520,1=5,330,1=5|1=3|3=5,170|300|390,1,110,1|5,100|160,9.0,晴,1,8.0,0,逃げ
202401020801,2024-01-02,8,常滑,1,1,4228,吉田　慎二郎,愛知,40,A1,5463,5433,1.0,"1'50""5",1.0,0.22,1-2-6,710,1=2=6,640,1-2,160,1=2,230,1=2|1=6|2=6,100|120|460,1,150,1|2,100|150,8.0,晴,1,10.0,0,逃げ
202401020801,2024-01-02,8,常滑,1,2,4752,西尾　　亮輔,愛知,35,B1,4016,7437,2.0,"1'51""4",2.0,0.25,1-2-6,710,1=2=6,640,1-2,160,1=2,230,1=2|1=6|2=6,100|120|460,1,150,1|2,100|150,8.0,晴,1,10.0,0,逃げ
202401020801,2024-01-02,8,常滑,1,3,3467,森　　　弘行,東京,55,B1,5850,6944,5.0,,3.0,0.24,1-2-6,710,1=2=6,640,1-2,160,1=2,230,1=2|1=6|2=6,100|120|460,1,150,1|2,100|150,8.0,晴,1,10.0,0,逃げ
202401020801,2024-01-02,8,常滑,1,4,5190,大月　　遊雅,東京,23,B1,1816,3530,4.0,"1'53""6",4.0,0.19,1-2-6,710,1=2=6,640,1-2,160,1=2,230,1=2|1=6|2=6,100|120|460,1,150,1|2,100|150,8.0,晴,1,10.0,0,逃げ
202401020801,2024-01-02,8,常滑,1,5,5318,河内　　一馬,愛知,22,B2,5025,4926,6.0,,5.0,0.2,1-2-6,710,1=2=6,640,1-2,160,1=2,230,1=2|1=6|2=6,100|120|460,1,150,1|2,100|150,8.0,晴,1,10.0,0,逃げ
202401020801,2024-01-02,8,常滑,1,6,3637,齋藤　　和政,愛知,53,B1,3041,3946,3.0,"1'53""1",6.0,0.21,1-2-6,710,1=2=6,640,1-2,160,1=2,230,1=2|1=6|2=6,100|120|460,1,150,1|2,100|150,8.0,晴,1,10.0,0,逃げ
202401020802,2024-01-02,8,常滑,2,1,3776,横井　　健太,愛知,48,B1,3628,4741,4.0,"1'53""6",1.0,0.18,2-4-5,1150,2=4=5,580,2-4,310,2=4,540,2=4|2=5|4=5,150|170|370,2,230,2|4,100|130,8.0,晴,2,10.0,1,まくり
